228,\N,98,1,\N,43,2019-05-22 14:17:22,2,\N,2019-05-22 16:34:07,\N,false
232,\N,101,2,169,\N,2019-05-22 14:30:07,1,\N,2019-05-22 14:30:37,\N,true
233,\N,101,2,168,\N,2019-05-22 14:30:07,1,\N,2019-05-22 14:30:37,\N,true
234,\N,101,2,167,\N,2019-05-22 14:30:07,1,\N,2019-05-22 14:30:37,\N,true
235,\N,101,2,166,\N,2019-05-22 14:30:07,1,\N,2019-05-22 14:30:37,\N,true
236,\N,101,1,\N,44,2019-05-22 14:30:37,2,\N,2019-05-22 16:47:22,\N,false
237,\N,104,2,177,\N,2019-05-23 11:20:01,1,\N,2019-05-23 11:20:31,\N,true
238,\N,104,2,176,\N,2019-05-23 11:20:01,1,\N,2019-05-23 11:20:31,\N,true
239,\N,104,2,175,\N,2019-05-23 11:20:01,1,\N,2019-05-23 11:20:31,\N,true
240,\N,104,2,174,\N,2019-05-23 11:20:01,1,\N,2019-05-23 11:20:31,\N,true
241,\N,104,1,\N,45,2019-05-23 11:20:31,2,\N,2019-05-23 13:37:16,\N,false
242,\N,106,2,181,\N,2019-05-23 13:44:12,1,\N,2019-05-23 13:44:42,\N,true
243,\N,106,2,180,\N,2019-05-23 13:44:12,1,\N,2019-05-23 13:44:42,\N,true
244,\N,106,2,179,\N,2019-05-23 13:44:12,1,\N,2019-05-23 13:44:42,\N,true
245,\N,106,2,178,\N,2019-05-23 13:44:12,1,\N,2019-05-23 13:44:42,\N,true
246,\N,106,1,\N,46,2019-05-23 13:44:42,2,\N,2019-05-23 16:01:27,\N,false
247,\N,107,2,185,\N,2019-05-23 14:08:24,1,\N,2019-05-23 14:08:54,\N,true
248,\N,107,2,184,\N,2019-05-23 14:08:24,1,\N,2019-05-23 14:08:54,\N,true
249,\N,107,2,183,\N,2019-05-23 14:08:24,1,\N,2019-05-23 14:08:54,\N,true
250,\N,107,2,182,\N,2019-05-23 14:08:24,1,\N,2019-05-23 14:08:54,\N,true
251,\N,107,1,\N,47,2019-05-23 14:08:54,2,\N,2019-05-23 16:25:39,\N,false
252,\N,108,2,189,\N,2019-05-23 17:14:46,1,\N,2019-05-23 17:15:16,\N,true
253,\N,108,2,188,\N,2019-05-23 17:14:46,1,\N,2019-05-23 17:15:16,\N,true
254,\N,108,2,187,\N,2019-05-23 17:14:46,1,\N,2019-05-23 17:15:16,\N,true
